,sex,age,priors_count,c_charge_degree,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other
973,1,-0.9921583451019806,-0.2699811455885199,0,1,0,0,0,0,0
429,1,0.20310772947593386,-0.6927874630415009,0,0,0,1,0,0,0
162,1,-0.39452530781302336,-0.48138430431501034,0,1,0,0,0,0,0
360,1,1.2276215076855748,-0.05857798686202939,0,1,0,0,0,0,0
1831,1,-0.22377301144474987,1.2098409654969136,1,0,0,1,0,0,0
1186,1,1.4837499522379851,-0.05857798686202939,0,1,0,0,0,0,0
456,1,-0.7360299005495704,-0.48138430431501034,1,1,0,0,0,0,0
3465,1,-0.5652776041812969,1.2098409654969136,1,0,0,1,0,0,0
892,1,-0.7360299005495704,1.2098409654969136,0,1,0,0,0,0,0
4451,1,-0.8214060487337072,2.0554536004028754,0,0,0,1,0,0,0
6221,1,-0.5652776041812969,-0.6927874630415009,0,0,0,1,0,0,0
3856,1,1.5691261004221218,-0.6927874630415009,1,0,0,1,0,0,0
5820,0,-0.05302071507647639,-0.48138430431501034,1,0,0,0,1,0,0
4948,1,0.37386002584420736,-0.48138430431501034,0,0,0,1,0,0,0
1646,1,0.03235543310766036,4.16948518766778,0,1,0,0,0,0,0
3593,1,-0.9067821969178439,0.7870346480439325,0,1,0,0,0,0,0
6180,1,-0.7360299005495704,-0.2699811455885199,0,1,0,0,0,0,0
3194,1,2.0813829895269422,-0.05857798686202939,0,1,0,0,0,0,0
2268,1,0.8861169149490278,2.478259917855856,0,1,0,0,0,0,0
5448,1,-0.39452530781302336,-0.6927874630415009,0,0,0,1,0,0,0
6763,1,0.800740766764891,-0.6927874630415009,0,1,0,0,0,0,0
6974,1,-0.9921583451019806,0.575631489317442,0,0,0,0,0,0,1
6151,1,2.252135285895216,-0.6927874630415009,0,0,0,0,1,0,0
4450,0,0.2884838776600706,-0.2699811455885199,1,0,0,1,0,0,0
4781,0,0.03235543310766036,2.0554536004028754,0,1,0,0,0,0,0
3153,1,2.3375114340793526,2.0554536004028754,0,1,0,0,0,0,0
3469,0,-0.8214060487337072,-0.6927874630415009,1,0,0,1,0,0,0
68,1,-0.13839686326061312,-0.6927874630415009,1,0,0,0,0,0,1
88,0,0.03235543310766036,-0.48138430431501034,1,1,0,0,0,0,0
929,0,-0.6506537523654337,-0.6927874630415009,1,0,0,0,1,0,0
2833,1,1.3129976558697116,4.38088834639427,1,1,0,0,0,0,0
3692,1,0.6299884703966175,0.1528251718644611,0,0,0,1,0,0,0
5259,1,0.5446123222124808,0.7870346480439325,1,1,0,0,0,0,0
917,1,-1.1629106414702541,-0.2699811455885199,0,1,0,0,0,0,0
7036,1,-0.13839686326061312,-0.2699811455885199,1,1,0,0,0,0,0
7035,1,-1.0775344932861173,-0.6927874630415009,0,0,0,0,0,0,1
4592,1,-0.5652776041812969,-0.2699811455885199,0,0,0,1,0,0,0
2594,1,-1.1629106414702541,-0.48138430431501034,0,1,0,0,0,0,0
3454,1,-0.3091491596288866,-0.05857798686202939,0,0,0,1,0,0,0
3273,1,-0.05302071507647639,2.266856759129366,0,0,0,0,1,0,0
4329,1,1.4837499522379851,-0.48138430431501034,0,1,0,0,0,0,0
3514,1,-1.2482867896543908,-0.05857798686202939,1,0,0,0,0,0,1
4296,0,1.1422453595014381,0.998437806770423,1,0,0,1,0,0,0
5863,0,-0.7360299005495704,-0.48138430431501034,1,1,0,0,0,0,0
1063,1,-0.39452530781302336,0.998437806770423,0,1,0,0,0,0,0
2544,1,0.8861169149490278,-0.6927874630415009,0,1,0,0,0,0,0
6245,1,-0.7360299005495704,0.36422833059095155,0,0,0,0,1,0,0
2704,1,-0.39452530781302336,-0.6927874630415009,0,1,0,0,0,0,0
6768,0,-0.9067821969178439,-0.48138430431501034,1,1,0,0,0,0,0
1477,0,-0.8214060487337072,0.36422833059095155,0,0,0,1,0,0,0
2924,1,0.20310772947593386,-0.05857798686202939,1,1,0,0,0,0,0
6653,0,0.800740766764891,-0.6927874630415009,1,0,0,0,1,0,0
4411,0,-0.3091491596288866,-0.6927874630415009,1,1,0,0,0,0,0
1392,1,-1.0775344932861173,0.36422833059095155,0,0,0,0,0,0,1
5410,1,-0.9921583451019806,-0.48138430431501034,0,1,0,0,0,0,0
5886,0,-0.6506537523654337,-0.48138430431501034,1,1,0,0,0,0,0
524,1,-1.2482867896543908,-0.6927874630415009,0,1,0,0,0,0,0
1643,1,0.20310772947593386,-0.2699811455885199,1,0,0,0,1,0,0
3752,0,0.37386002584420736,3.9580820289412895,0,1,0,0,0,0,0
4083,1,-0.9921583451019806,-0.6927874630415009,0,0,0,0,0,0,1
6886,0,-0.8214060487337072,2.266856759129366,0,0,0,0,1,0,0
1249,1,-1.2482867896543908,-0.6927874630415009,1,0,0,1,0,0,0
6456,1,0.9714930631331645,-0.6927874630415009,1,1,0,0,0,0,0
5516,1,-0.5652776041812969,-0.6927874630415009,0,0,0,1,0,0,0
3761,1,-0.6506537523654337,-0.6927874630415009,1,0,0,1,0,0,0
1663,1,1.2276215076855748,-0.48138430431501034,0,0,0,1,0,0,0
2782,1,-0.8214060487337072,-0.05857798686202939,1,1,0,0,0,0,0
5087,1,0.2884838776600706,0.998437806770423,1,1,0,0,0,0,0
7202,1,-0.7360299005495704,-0.6927874630415009,0,0,0,0,1,0,0
3453,1,-0.9067821969178439,-0.6927874630415009,1,0,0,0,0,0,1
4513,1,-0.4799014559971601,-0.2699811455885199,1,1,0,0,0,0,0
5050,1,1.1422453595014381,-0.48138430431501034,0,0,0,0,0,0,1
1767,1,0.7153646185807543,-0.48138430431501034,0,1,0,0,0,0,0
3847,1,-0.13839686326061312,2.266856759129366,0,1,0,0,0,0,0
4747,1,-0.8214060487337072,0.36422833059095155,1,1,0,0,0,0,0
2361,1,0.03235543310766036,1.421244124223404,1,1,0,0,0,0,0
5452,0,-0.6506537523654337,0.575631489317442,0,0,0,1,0,0,0
5421,1,0.20310772947593386,0.575631489317442,0,0,0,0,1,0,0
5445,1,-0.5652776041812969,1.8440504416763848,0,1,0,0,0,0,0
6349,0,-0.7360299005495704,-0.6927874630415009,1,1,0,0,0,0,0
5434,1,0.03235543310766036,0.998437806770423,1,1,0,0,0,0,0
4280,1,-1.2482867896543908,-0.6927874630415009,0,0,0,0,0,0,1
8,0,0.37386002584420736,-0.6927874630415009,1,0,0,1,0,0,0
2913,1,0.03235543310766036,-0.6927874630415009,0,1,0,0,0,0,0
798,0,-0.9067821969178439,-0.48138430431501034,1,1,0,0,0,0,0
2280,1,-0.9921583451019806,-0.48138430431501034,0,1,0,0,0,0,0
5425,1,-0.39452530781302336,-0.48138430431501034,0,1,0,0,0,0,0
6649,0,-0.3091491596288866,-0.48138430431501034,0,1,0,0,0,0,0
4119,1,-1.1629106414702541,-0.6927874630415009,0,1,0,0,0,0,0
5525,1,0.800740766764891,-0.6927874630415009,0,1,0,0,0,0,0
4638,1,0.2884838776600706,-0.2699811455885199,0,0,0,1,0,0,0
3056,1,-0.5652776041812969,0.36422833059095155,0,1,0,0,0,0,0
4396,0,0.2884838776600706,-0.6927874630415009,1,1,0,0,0,0,0
6644,1,0.03235543310766036,-0.6927874630415009,1,0,0,1,0,0,0
1261,1,0.4592361740283441,-0.6927874630415009,1,0,0,0,0,0,1
4597,1,-0.13839686326061312,2.6896630765823466,1,1,0,0,0,0,0
2623,1,-0.7360299005495704,-0.6927874630415009,1,0,0,1,0,0,0
1732,1,1.825254544974532,0.1528251718644611,0,0,0,1,0,0,0
6327,1,1.1422453595014381,-0.05857798686202939,0,1,0,0,0,0,0
2218,1,0.03235543310766036,0.575631489317442,0,0,0,1,0,0,0
7078,1,-0.5652776041812969,-0.2699811455885199,1,1,0,0,0,0,0
2374,1,-1.0775344932861173,-0.48138430431501034,0,1,0,0,0,0,0
6451,1,1.2276215076855748,-0.6927874630415009,0,1,0,0,0,0,0
5533,0,0.1177315812917971,0.7870346480439325,0,0,0,1,0,0,0
3122,1,0.37386002584420736,-0.05857798686202939,0,0,0,1,0,0,0
2891,0,1.5691261004221218,1.421244124223404,0,1,0,0,0,0,0
4298,0,-0.7360299005495704,-0.6927874630415009,0,1,0,0,0,0,0
1337,1,-0.8214060487337072,2.478259917855856,0,1,0,0,0,0,0
1717,1,1.3983738040538483,-0.48138430431501034,0,1,0,0,0,0,0
3894,1,0.8861169149490278,-0.2699811455885199,0,0,0,1,0,0,0
6535,1,-1.2482867896543908,-0.48138430431501034,0,0,0,1,0,0,0
4491,1,1.9960068413428056,-0.05857798686202939,1,0,0,1,0,0,0
6432,1,-0.22377301144474987,0.998437806770423,0,1,0,0,0,0,0
265,1,0.37386002584420736,-0.6927874630415009,0,0,0,0,0,0,1
6702,1,-0.4799014559971601,-0.6927874630415009,0,1,0,0,0,0,0
56,1,-0.39452530781302336,-0.6927874630415009,1,0,0,0,1,0,0
676,1,-1.0775344932861173,-0.05857798686202939,0,1,0,0,0,0,0
1455,1,-1.3336629378385276,-0.05857798686202939,0,1,0,0,0,0,0
5472,1,0.8861169149490278,-0.6927874630415009,0,0,0,1,0,0,0
7001,1,-0.9921583451019806,1.421244124223404,0,1,0,0,0,0,0
6477,1,-1.0775344932861173,-0.48138430431501034,0,0,0,1,0,0,0
2670,1,0.5446123222124808,-0.6927874630415009,0,1,0,0,0,0,0
4875,1,-0.7360299005495704,0.36422833059095155,0,1,0,0,0,0,0
322,1,1.825254544974532,-0.6927874630415009,1,0,0,1,0,0,0
1305,1,1.2276215076855748,1.8440504416763848,1,0,0,1,0,0,0
2699,1,0.37386002584420736,-0.2699811455885199,1,0,0,1,0,0,0
5664,1,1.4837499522379851,-0.6927874630415009,0,1,0,0,0,0,0
2271,1,-1.1629106414702541,-0.48138430431501034,1,1,0,0,0,0,0
461,1,1.7398783967903952,0.36422833059095155,0,1,0,0,0,0,0
1999,0,-0.13839686326061312,-0.6927874630415009,1,1,0,0,0,0,0
1917,1,0.6299884703966175,-0.6927874630415009,1,0,0,1,0,0,0
5832,1,-1.0775344932861173,-0.48138430431501034,0,1,0,0,0,0,0
3187,1,-1.0775344932861173,-0.2699811455885199,0,0,0,1,0,0,0
3694,1,-0.9921583451019806,0.575631489317442,0,1,0,0,0,0,0
7161,1,-0.5652776041812969,-0.48138430431501034,0,0,0,0,1,0,0
1839,1,1.6545022486062586,-0.6927874630415009,0,0,0,1,0,0,0
3241,1,-0.4799014559971601,0.36422833059095155,0,1,0,0,0,0,0
7083,1,-1.0775344932861173,0.998437806770423,0,1,0,0,0,0,0
247,1,-0.5652776041812969,4.592291505120761,0,1,0,0,0,0,0
1062,1,1.0568692113173013,-0.48138430431501034,0,0,0,1,0,0,0
1516,1,-0.05302071507647639,2.478259917855856,0,1,0,0,0,0,0
6086,1,1.825254544974532,-0.6927874630415009,1,0,0,1,0,0,0
4759,1,1.6545022486062586,-0.6927874630415009,0,0,0,0,1,0,0
2162,1,-0.13839686326061312,-0.48138430431501034,1,0,0,1,0,0,0
2926,1,2.166759137711079,0.1528251718644611,0,0,0,0,1,0,0
5897,1,-0.13839686326061312,1.2098409654969136,0,0,0,1,0,0,0
4485,0,-0.5652776041812969,0.1528251718644611,0,1,0,0,0,0,0
1129,0,1.4837499522379851,-0.48138430431501034,0,1,0,0,0,0,0
2105,1,1.4837499522379851,-0.6927874630415009,1,0,0,1,0,0,0
2451,1,0.800740766764891,0.1528251718644611,0,0,0,1,0,0,0
3174,0,2.593639878631763,-0.48138430431501034,1,0,0,1,0,0,0
398,1,0.1177315812917971,2.266856759129366,0,1,0,0,0,0,0
4126,1,-0.3091491596288866,-0.48138430431501034,1,1,0,0,0,0,0
4794,1,1.3129976558697116,-0.6927874630415009,1,0,0,0,1,0,0
3700,1,0.6299884703966175,-0.6927874630415009,0,1,0,0,0,0,0
2882,1,1.825254544974532,-0.6927874630415009,1,0,0,1,0,0,0
2083,1,-1.0775344932861173,0.36422833059095155,0,0,0,1,0,0,0
5059,1,-0.9067821969178439,-0.6927874630415009,0,1,0,0,0,0,0
4159,1,1.9106306931586687,-0.6927874630415009,1,1,0,0,0,0,0
5010,0,0.2884838776600706,-0.6927874630415009,1,1,0,0,0,0,0
5541,1,-0.39452530781302336,-0.05857798686202939,1,0,0,0,1,0,0
5843,1,-1.2482867896543908,-0.48138430431501034,0,0,0,1,0,0,0
4343,1,-0.7360299005495704,-0.6927874630415009,0,1,0,0,0,0,0
4645,0,-0.9067821969178439,-0.6927874630415009,0,0,0,1,0,0,0
3396,1,-0.05302071507647639,-0.48138430431501034,1,0,0,0,0,0,1
5703,1,-0.8214060487337072,-0.6927874630415009,0,0,0,1,0,0,0
2010,1,2.252135285895216,0.36422833059095155,0,1,0,0,0,0,0
5495,1,1.3983738040538483,3.746678870214799,0,1,0,0,0,0,0
2903,1,3.105896767736583,-0.48138430431501034,1,0,0,1,0,0,0
1605,1,-0.22377301144474987,-0.6927874630415009,1,0,0,0,0,0,1
204,1,-0.9067821969178439,0.36422833059095155,0,0,0,0,0,0,1
1004,1,0.03235543310766036,2.901066235308837,1,1,0,0,0,0,0
5300,1,-1.2482867896543908,-0.6927874630415009,0,1,0,0,0,0,0
7003,1,0.9714930631331645,-0.2699811455885199,0,1,0,0,0,0,0
6277,1,1.0568692113173013,-0.05857798686202939,1,0,0,0,0,0,1
4225,1,1.3983738040538483,1.6326472829498946,1,1,0,0,0,0,0
2292,0,-0.9067821969178439,-0.48138430431501034,0,1,0,0,0,0,0
6272,1,0.03235543310766036,1.421244124223404,0,1,0,0,0,0,0
4147,0,-0.7360299005495704,-0.2699811455885199,1,0,0,1,0,0,0
2390,1,-1.2482867896543908,-0.6927874630415009,0,1,0,0,0,0,0
4790,1,-0.6506537523654337,-0.6927874630415009,0,0,0,1,0,0,0
5273,1,0.7153646185807543,-0.2699811455885199,1,0,0,0,0,0,1
21,1,-1.1629106414702541,-0.48138430431501034,0,1,0,0,0,0,0
0,1,2.93514447136831,-0.6927874630415009,0,0,0,0,0,0,1
2546,1,-1.0775344932861173,-0.6927874630415009,0,0,0,1,0,0,0
1595,1,-0.9067821969178439,0.998437806770423,0,1,0,0,0,0,0
5353,1,-0.39452530781302336,-0.6927874630415009,0,0,0,1,0,0,0
5371,1,-0.7360299005495704,-0.05857798686202939,1,0,0,1,0,0,0
3313,1,-0.8214060487337072,-0.48138430431501034,0,1,0,0,0,0,0
3903,1,1.7398783967903952,-0.6927874630415009,1,0,0,0,1,0,0
471,1,1.9960068413428056,1.8440504416763848,1,1,0,0,0,0,0
6159,1,-0.4799014559971601,-0.48138430431501034,0,0,0,1,0,0,0
4133,1,-0.6506537523654337,1.2098409654969136,0,1,0,0,0,0,0
5692,1,0.4592361740283441,0.36422833059095155,0,0,0,1,0,0,0
2128,0,0.8861169149490278,2.478259917855856,0,0,0,0,0,1,0
6133,1,-0.05302071507647639,0.1528251718644611,0,0,0,1,0,0,0
6382,1,1.3983738040538483,1.8440504416763848,0,1,0,0,0,0,0
950,1,-1.0775344932861173,-0.6927874630415009,1,0,0,1,0,0,0
1850,1,-0.9067821969178439,1.6326472829498946,0,0,0,0,1,0,0
5462,1,-0.39452530781302336,0.575631489317442,1,0,0,0,1,0,0
2113,1,-0.7360299005495704,-0.2699811455885199,0,0,0,1,0,0,0
2668,1,-0.9067821969178439,-0.05857798686202939,0,0,0,1,0,0,0
5060,1,-0.5652776041812969,0.575631489317442,0,1,0,0,0,0,0
5694,1,-0.6506537523654337,-0.2699811455885199,0,1,0,0,0,0,0
4814,1,-0.39452530781302336,-0.2699811455885199,0,0,0,0,0,0,1
5438,1,-0.7360299005495704,1.421244124223404,0,1,0,0,0,0,0
4066,1,1.2276215076855748,-0.05857798686202939,0,0,0,1,0,0,0
6211,1,-0.3091491596288866,-0.48138430431501034,0,1,0,0,0,0,0
4768,0,0.37386002584420736,-0.6927874630415009,1,0,0,1,0,0,0
6684,0,1.2276215076855748,4.592291505120761,0,1,0,0,0,0,0
5257,1,1.2276215076855748,0.998437806770423,0,0,0,1,0,0,0
5971,1,1.9960068413428056,0.7870346480439325,0,0,0,1,0,0,0
5037,1,1.0568692113173013,-0.6927874630415009,1,0,0,0,0,0,1
5157,0,-1.0775344932861173,-0.6927874630415009,0,0,0,1,0,0,0
655,1,-0.3091491596288866,4.16948518766778,0,1,0,0,0,0,0
1370,1,-0.3091491596288866,1.421244124223404,0,0,0,1,0,0,0
1429,1,-1.0775344932861173,-0.6927874630415009,1,1,0,0,0,0,0
3865,1,0.6299884703966175,-0.6927874630415009,0,1,0,0,0,0,0
1557,1,-0.7360299005495704,-0.6927874630415009,0,0,0,0,0,0,1
4070,1,0.20310772947593386,0.1528251718644611,1,0,0,0,1,0,0
4143,1,1.9960068413428056,-0.2699811455885199,1,0,0,1,0,0,0
825,1,-0.8214060487337072,-0.05857798686202939,1,1,0,0,0,0,0
3171,1,1.3129976558697116,-0.05857798686202939,1,0,0,1,0,0,0
5151,1,-0.39452530781302336,-0.6927874630415009,1,0,0,1,0,0,0
2167,1,2.3375114340793526,-0.6927874630415009,1,0,0,1,0,0,0
5279,0,-0.3091491596288866,-0.48138430431501034,0,0,0,1,0,0,0
4772,1,0.37386002584420736,3.3238725527618183,1,1,0,0,0,0,0
1710,1,1.0568692113173013,0.575631489317442,0,1,0,0,0,0,0
6034,1,-0.8214060487337072,-0.2699811455885199,0,1,0,0,0,0,0
6665,1,1.2276215076855748,-0.48138430431501034,1,0,0,1,0,0,0
3544,1,-1.0775344932861173,-0.2699811455885199,0,1,0,0,0,0,0
1016,1,-0.9067821969178439,-0.05857798686202939,1,0,0,1,0,0,0
5502,1,0.2884838776600706,0.7870346480439325,0,0,0,0,1,0,0
1935,1,-0.8214060487337072,-0.48138430431501034,0,1,0,0,0,0,0
2508,1,-0.9921583451019806,-0.48138430431501034,1,1,0,0,0,0,0
4868,1,-1.1629106414702541,-0.48138430431501034,0,1,0,0,0,0,0
6321,1,-1.0775344932861173,-0.6927874630415009,1,1,0,0,0,0,0
1751,1,-0.4799014559971601,-0.2699811455885199,0,0,0,1,0,0,0
4156,1,-1.2482867896543908,-0.6927874630415009,0,1,0,0,0,0,0
855,1,-0.7360299005495704,-0.6927874630415009,0,0,0,1,0,0,0
6776,1,-1.2482867896543908,-0.6927874630415009,0,1,0,0,0,0,0
4324,1,-0.9067821969178439,-0.6927874630415009,1,1,0,0,0,0,0
3071,1,0.03235543310766036,-0.6927874630415009,1,0,0,1,0,0,0
2272,1,1.1422453595014381,-0.48138430431501034,0,1,0,0,0,0,0
3885,1,-0.7360299005495704,-0.2699811455885199,0,0,0,1,0,0,0
1313,1,0.8861169149490278,-0.6927874630415009,1,0,0,0,0,0,1
5846,1,-0.6506537523654337,-0.6927874630415009,0,1,0,0,0,0,0
6443,1,-0.6506537523654337,-0.6927874630415009,0,0,0,1,0,0,0
2808,1,-0.9067821969178439,-0.2699811455885199,0,0,0,0,0,0,1
1400,0,0.2884838776600706,2.266856759129366,0,1,0,0,0,0,0
2357,1,-0.9067821969178439,-0.05857798686202939,1,0,0,1,0,0,0
229,1,1.6545022486062586,1.6326472829498946,0,1,0,0,0,0,0
1782,1,1.3983738040538483,-0.05857798686202939,0,1,0,0,0,0,0
5758,1,0.4592361740283441,4.16948518766778,1,1,0,0,0,0,0
681,1,-0.6506537523654337,-0.05857798686202939,0,1,0,0,0,0,0
2490,1,-0.4799014559971601,-0.48138430431501034,0,0,0,1,0,0,0
1681,0,-0.39452530781302336,-0.2699811455885199,0,0,0,1,0,0,0
902,1,-0.13839686326061312,-0.6927874630415009,0,1,0,0,0,0,0
6867,0,-0.05302071507647639,-0.6927874630415009,0,0,0,1,0,0,0
2809,1,0.20310772947593386,0.36422833059095155,0,0,0,0,1,0,0
7150,1,0.800740766764891,1.6326472829498946,0,1,0,0,0,0,0
2166,1,-0.39452530781302336,-0.2699811455885199,0,0,0,1,0,0,0
153,1,1.4837499522379851,2.0554536004028754,0,0,0,0,0,0,1
210,1,0.2884838776600706,-0.2699811455885199,0,1,0,0,0,0,0
6436,1,-0.7360299005495704,-0.2699811455885199,0,1,0,0,0,0,0
4700,1,0.20310772947593386,0.1528251718644611,1,0,0,0,1,0,0
4405,0,-0.7360299005495704,-0.48138430431501034,0,0,0,1,0,0,0
3026,1,0.2884838776600706,-0.48138430431501034,0,0,0,0,0,0,1
4468,0,-0.4799014559971601,-0.6927874630415009,1,1,0,0,0,0,0
4149,1,-0.8214060487337072,-0.6927874630415009,1,1,0,0,0,0,0
3113,1,1.0568692113173013,-0.48138430431501034,0,1,0,0,0,0,0
6692,1,-0.22377301144474987,-0.6927874630415009,1,1,0,0,0,0,0
2433,0,0.2884838776600706,-0.6927874630415009,0,1,0,0,0,0,0
776,1,-0.8214060487337072,-0.6927874630415009,1,0,0,1,0,0,0
2225,1,-0.22377301144474987,-0.6927874630415009,0,0,0,0,0,0,1
5285,1,2.3375114340793526,-0.6927874630415009,0,0,0,1,0,0,0
3055,0,-1.1629106414702541,-0.6927874630415009,1,1,0,0,0,0,0
2598,1,-0.5652776041812969,-0.48138430431501034,1,0,0,1,0,0,0
6834,1,-0.22377301144474987,0.575631489317442,1,0,0,0,1,0,0
2791,1,-0.7360299005495704,0.36422833059095155,1,1,0,0,0,0,0
1701,1,0.4592361740283441,-0.48138430431501034,0,0,0,1,0,0,0
411,1,1.825254544974532,-0.6927874630415009,1,0,0,1,0,0,0
4446,1,0.5446123222124808,-0.6927874630415009,1,0,0,0,0,0,1
2962,0,-1.0775344932861173,-0.6927874630415009,0,1,0,0,0,0,0
853,1,1.1422453595014381,-0.48138430431501034,0,0,0,1,0,0,0
5668,1,3.618153656841404,-0.48138430431501034,1,0,0,1,0,0,0
1155,1,-0.9921583451019806,-0.2699811455885199,0,1,0,0,0,0,0
3570,0,-0.3091491596288866,-0.2699811455885199,0,0,0,1,0,0,0
6807,1,-0.6506537523654337,0.7870346480439325,1,1,0,0,0,0,0
2261,1,0.800740766764891,-0.6927874630415009,0,0,0,1,0,0,0
5288,1,0.9714930631331645,-0.2699811455885199,0,0,0,1,0,0,0
6936,1,-0.22377301144474987,0.36422833059095155,1,1,0,0,0,0,0
1526,1,2.0813829895269422,-0.6927874630415009,1,0,0,0,1,0,0
5014,1,0.20310772947593386,-0.48138430431501034,0,0,0,1,0,0,0
6634,1,-0.8214060487337072,0.7870346480439325,0,1,0,0,0,0,0
778,1,0.20310772947593386,0.1528251718644611,0,1,0,0,0,0,0
2102,1,-1.0775344932861173,-0.05857798686202939,0,1,0,0,0,0,0
6962,1,0.37386002584420736,-0.6927874630415009,1,0,0,1,0,0,0
6555,1,-1.2482867896543908,-0.6927874630415009,1,1,0,0,0,0,0
580,0,0.9714930631331645,-0.6927874630415009,1,0,0,1,0,0,0
3844,1,-0.3091491596288866,-0.6927874630415009,1,0,0,0,0,0,1
5061,1,-0.5652776041812969,-0.2699811455885199,0,1,0,0,0,0,0
6157,1,1.7398783967903952,0.998437806770423,0,0,0,0,0,0,1
4793,1,-0.05302071507647639,0.36422833059095155,0,0,0,1,0,0,0
6654,1,-0.3091491596288866,1.6326472829498946,1,1,0,0,0,0,0
6099,0,-0.7360299005495704,0.1528251718644611,0,1,0,0,0,0,0
1282,1,-0.39452530781302336,-0.6927874630415009,1,0,0,1,0,0,0
6816,0,0.6299884703966175,2.901066235308837,0,1,0,0,0,0,0
819,1,-0.13839686326061312,0.36422833059095155,1,1,0,0,0,0,0
1504,0,0.5446123222124808,-0.6927874630415009,1,0,0,1,0,0,0
5567,1,-0.05302071507647639,2.478259917855856,0,0,0,1,0,0,0
1908,1,-0.5652776041812969,-0.48138430431501034,0,0,0,1,0,0,0
3005,1,-0.8214060487337072,1.2098409654969136,0,0,0,1,0,0,0
5032,0,1.3983738040538483,-0.6927874630415009,0,0,0,1,0,0,0
4874,1,-0.9067821969178439,-0.6927874630415009,0,1,0,0,0,0,0
77,1,-1.0775344932861173,-0.6927874630415009,0,0,0,1,0,0,0
4505,0,1.6545022486062586,-0.48138430431501034,1,0,0,1,0,0,0
3723,1,0.2884838776600706,-0.48138430431501034,1,0,0,0,1,0,0
2656,1,0.1177315812917971,0.575631489317442,0,1,0,0,0,0,0
5067,1,-1.2482867896543908,-0.6927874630415009,0,1,0,0,0,0,0
3871,0,-0.22377301144474987,-0.05857798686202939,1,1,0,0,0,0,0
5671,0,-0.9067821969178439,-0.6927874630415009,1,0,0,1,0,0,0
954,1,0.1177315812917971,0.36422833059095155,1,1,0,0,0,0,0
1445,1,-1.0775344932861173,-0.05857798686202939,0,1,0,0,0,0,0
1971,0,0.6299884703966175,-0.6927874630415009,0,1,0,0,0,0,0
6021,1,1.1422453595014381,0.575631489317442,0,0,0,1,0,0,0
3364,1,0.2884838776600706,-0.48138430431501034,1,1,0,0,0,0,0
6755,1,-1.0775344932861173,-0.6927874630415009,0,0,0,0,1,0,0
2775,1,1.3983738040538483,1.2098409654969136,0,1,0,0,0,0,0
3755,1,-0.9067821969178439,-0.6927874630415009,0,1,0,0,0,0,0
4924,1,-1.2482867896543908,-0.6927874630415009,0,1,0,0,0,0,0
2942,1,-0.22377301144474987,1.2098409654969136,0,1,0,0,0,0,0
5586,1,-0.9067821969178439,-0.6927874630415009,0,0,0,1,0,0,0
3197,1,-0.13839686326061312,-0.6927874630415009,0,1,0,0,0,0,0
7020,1,-0.9067821969178439,-0.6927874630415009,0,1,0,0,0,0,0
6971,1,0.8861169149490278,0.1528251718644611,1,0,0,1,0,0,0
5315,0,-0.9067821969178439,-0.6927874630415009,1,0,0,1,0,0,0
1352,0,-0.9067821969178439,-0.6927874630415009,1,0,0,1,0,0,0
472,1,-0.9921583451019806,-0.48138430431501034,1,0,0,1,0,0,0
6660,0,0.4592361740283441,-0.6927874630415009,0,0,0,1,0,0,0
4475,1,-0.6506537523654337,-0.2699811455885199,0,0,0,1,0,0,0
918,1,-0.22377301144474987,3.3238725527618183,0,1,0,0,0,0,0
6170,0,0.2884838776600706,0.7870346480439325,0,1,0,0,0,0,0
4812,1,-0.7360299005495704,4.38088834639427,0,1,0,0,0,0,0
1642,1,-1.1629106414702541,-0.48138430431501034,0,1,0,0,0,0,0
1951,1,0.4592361740283441,-0.48138430431501034,1,1,0,0,0,0,0
6121,1,-1.0775344932861173,-0.6927874630415009,0,1,0,0,0,0,0
2597,1,-0.39452530781302336,0.7870346480439325,0,1,0,0,0,0,0
1159,1,-1.1629106414702541,-0.6927874630415009,0,1,0,0,0,0,0
2733,1,-0.5652776041812969,0.7870346480439325,0,0,0,1,0,0,0
1525,1,-1.2482867896543908,-0.2699811455885199,0,1,0,0,0,0,0
3980,1,1.1422453595014381,0.7870346480439325,0,0,0,0,0,0,1
5351,1,-0.9921583451019806,-0.48138430431501034,1,1,0,0,0,0,0
5350,1,2.166759137711079,-0.6927874630415009,1,0,0,1,0,0,0
95,1,0.37386002584420736,-0.2699811455885199,0,0,0,1,0,0,0
6945,1,-1.1629106414702541,-0.05857798686202939,0,0,0,1,0,0,0
4303,1,-0.05302071507647639,-0.6927874630415009,0,0,0,1,0,0,0
5629,1,-0.8214060487337072,0.998437806770423,1,1,0,0,0,0,0
4827,0,0.03235543310766036,-0.2699811455885199,1,0,0,1,0,0,0
5667,0,-1.1629106414702541,-0.2699811455885199,0,1,0,0,0,0,0
6084,1,-0.9921583451019806,0.1528251718644611,0,0,0,1,0,0,0
3405,1,-1.2482867896543908,-0.48138430431501034,0,1,0,0,0,0,0
502,1,1.4837499522379851,3.5352757114883087,0,0,0,0,1,0,0
6233,1,-0.7360299005495704,-0.48138430431501034,0,1,0,0,0,0,0
2235,1,1.5691261004221218,-0.48138430431501034,1,0,0,1,0,0,0
6544,0,-0.05302071507647639,-0.48138430431501034,1,0,0,1,0,0,0
1800,1,-0.5652776041812969,-0.6927874630415009,0,0,0,0,1,0,0
